id,ts,class
325,2010-07-09T6:55:12.000Z,5
325,2010-07-09T7:25:06.000Z,5
325,2010-07-09T7:25:06.000Z,5
325,2010-07-09T7:25:06.000Z,5
325,2010-07-09T7:55:11.000Z,5
325,2010-07-09T7:55:11.000Z,5
325,2010-07-09T7:55:11.000Z,5
325,2010-07-09T8:26:41.000Z,5
325,2010-07-09T8:26:41.000Z,5
325,2010-07-09T8:26:41.000Z,5
325,2010-07-09T8:30:06.000Z,5
325,2010-07-09T8:30:06.000Z,5
325,2010-07-09T8:30:06.000Z,5
325,2010-07-09T8:33:18.000Z,5
325,2010-07-09T8:33:18.000Z,5
325,2010-07-09T8:33:18.000Z,5
325,2010-07-09T8:36:36.000Z,5
325,2010-07-09T8:36:36.000Z,5
325,2010-07-09T8:36:36.000Z,5
325,2010-07-09T8:39:59.000Z,5
325,2010-07-09T8:39:59.000Z,5
325,2010-07-09T8:39:59.000Z,5
325,2010-07-09T8:46:36.000Z,5
325,2010-07-09T8:46:36.000Z,5
325,2010-07-09T8:53:02.000Z,5
325,2010-07-09T8:53:02.000Z,5
325,2010-07-09T8:53:02.000Z,5
325,2010-07-09T8:56:11.000Z,5
325,2010-07-09T8:56:11.000Z,5
325,2010-07-09T8:56:11.000Z,5
325,2010-07-09T9:29:54.000Z,5
325,2010-07-09T9:29:54.000Z,5
325,2010-07-09T9:29:54.000Z,5
325,2010-07-09T9:34:42.000Z,5
325,2010-07-09T9:34:42.000Z,5
325,2010-07-09T9:34:42.000Z,5
325,2010-07-09T9:38:39.000Z,5
325,2010-07-09T9:38:39.000Z,5
325,2010-07-09T9:38:39.000Z,5
325,2010-07-09T10:05:30.000Z,5
325,2010-07-09T10:05:30.000Z,5
325,2010-07-09T10:05:30.000Z,5
325,2010-07-09T15:55:30.000Z,5
325,2010-07-09T15:55:30.000Z,5
325,2010-07-09T15:55:30.000Z,5
325,2010-07-09T15:58:27.000Z,5
325,2010-07-09T15:58:27.000Z,5
325,2010-07-09T15:58:27.000Z,5
325,2010-07-09T16:29:16.000Z,5
325,2010-07-09T16:29:16.000Z,5
325,2010-07-09T16:29:16.000Z,5
325,2010-07-09T16:39:00.000Z,5
325,2010-07-09T16:39:00.000Z,5
325,2010-07-09T16:39:00.000Z,5
325,2010-07-09T16:42:28.000Z,5
325,2010-07-09T16:42:28.000Z,5
325,2010-07-09T16:42:28.000Z,5
325,2010-07-09T16:45:56.000Z,5
325,2010-07-09T16:45:56.000Z,5
325,2010-07-09T16:45:56.000Z,5
325,2010-07-09T16:49:10.000Z,5
325,2010-07-09T16:49:10.000Z,5
325,2010-07-09T16:49:10.000Z,5
325,2010-07-09T16:52:58.000Z,5
325,2010-07-09T16:52:58.000Z,5
325,2010-07-09T16:52:58.000Z,5
325,2010-07-09T16:56:10.000Z,5
325,2010-07-09T16:56:10.000Z,5
325,2010-07-09T16:56:10.000Z,5
325,2010-07-09T16:59:35.000Z,5
325,2010-07-09T16:59:35.000Z,5
325,2010-07-09T16:59:35.000Z,5
325,2010-07-09T17:03:33.000Z,5
325,2010-07-09T17:03:33.000Z,5
325,2010-07-09T17:03:33.000Z,5
325,2010-07-09T17:06:44.000Z,5
325,2010-07-09T17:06:44.000Z,5
325,2010-07-09T17:06:44.000Z,5
325,2010-07-09T17:09:56.000Z,5
325,2010-07-09T17:09:56.000Z,5
325,2010-07-09T17:09:56.000Z,5
325,2010-07-09T17:13:57.000Z,5
325,2010-07-09T17:13:57.000Z,5
325,2010-07-09T17:13:57.000Z,5
325,2010-07-09T17:17:10.000Z,5
325,2010-07-09T17:17:10.000Z,5
325,2010-07-09T17:17:10.000Z,5
325,2010-07-09T17:20:37.000Z,5
325,2010-07-09T17:20:37.000Z,5
325,2010-07-09T17:20:37.000Z,5
325,2010-07-09T17:30:08.000Z,5
325,2010-07-09T17:30:08.000Z,5
325,2010-07-09T17:30:08.000Z,5
325,2010-07-09T10:49:42.000Z,7
325,2010-07-09T10:49:42.000Z,7
325,2010-07-09T10:49:42.000Z,7
325,2010-07-09T10:51:44.000Z,7
325,2010-07-09T10:51:44.000Z,7
325,2010-07-09T10:51:44.000Z,7
325,2010-07-09T10:52:27.000Z,7
325,2010-07-09T10:52:27.000Z,7
325,2010-07-09T10:52:27.000Z,7
325,2010-07-09T10:52:41.000Z,7
325,2010-07-09T10:52:41.000Z,7
325,2010-07-09T10:52:41.000Z,7
325,2010-07-09T10:52:55.000Z,7
325,2010-07-09T10:52:55.000Z,7
325,2010-07-09T10:52:55.000Z,7
325,2010-07-09T10:54:56.000Z,7
325,2010-07-09T10:54:56.000Z,7
325,2010-07-09T10:54:56.000Z,7
325,2010-07-09T10:57:00.000Z,7
325,2010-07-09T10:57:00.000Z,7
325,2010-07-09T10:57:00.000Z,7
325,2010-07-09T10:59:08.000Z,7
325,2010-07-09T10:59:08.000Z,7
325,2010-07-09T10:59:08.000Z,7
325,2010-07-09T11:17:59.000Z,7
325,2010-07-09T11:17:59.000Z,7
325,2010-07-09T11:17:59.000Z,7
325,2010-07-09T11:18:52.000Z,7
325,2010-07-09T11:18:52.000Z,7
325,2010-07-09T11:18:52.000Z,7
325,2010-07-09T11:19:06.000Z,7
325,2010-07-09T11:19:06.000Z,7
325,2010-07-09T11:19:06.000Z,7
325,2010-07-09T11:19:20.000Z,7
325,2010-07-09T11:19:20.000Z,7
325,2010-07-09T11:19:20.000Z,7
325,2010-07-09T11:20:29.000Z,7
325,2010-07-09T11:20:29.000Z,7
325,2010-07-09T11:20:29.000Z,7
325,2010-07-09T11:20:43.000Z,7
325,2010-07-09T11:20:43.000Z,7
325,2010-07-09T11:20:43.000Z,7
325,2010-07-09T11:22:13.000Z,7
325,2010-07-09T11:22:13.000Z,7
325,2010-07-09T11:22:13.000Z,7
325,2010-07-09T11:22:27.000Z,7
325,2010-07-09T11:22:27.000Z,7
325,2010-07-09T11:22:27.000Z,7
325,2010-07-09T11:23:56.000Z,7
325,2010-07-09T11:23:56.000Z,7
325,2010-07-09T11:23:56.000Z,7
325,2010-07-09T11:23:56.000Z,7
325,2010-07-09T11:30:46.000Z,7
325,2010-07-09T11:30:46.000Z,7
325,2010-07-09T11:30:46.000Z,7
325,2010-07-09T11:31:00.000Z,7
325,2010-07-09T11:31:00.000Z,7
325,2010-07-09T11:31:00.000Z,7
325,2010-07-09T11:31:14.000Z,7
325,2010-07-09T11:31:14.000Z,7
325,2010-07-09T11:31:14.000Z,7
325,2010-07-09T11:32:28.000Z,7
325,2010-07-09T11:32:28.000Z,7
325,2010-07-09T11:32:28.000Z,7
325,2010-07-09T21:08:37.000Z,7
325,2010-07-09T21:08:37.000Z,7
325,2010-07-09T21:08:37.000Z,7
325,2010-07-09T21:10:42.000Z,7
325,2010-07-09T21:10:42.000Z,7
325,2010-07-09T21:10:42.000Z,7
325,2010-07-09T21:12:34.000Z,7
325,2010-07-09T21:12:34.000Z,7
325,2010-07-09T21:12:34.000Z,7
325,2010-07-09T21:14:26.000Z,7
325,2010-07-09T21:14:26.000Z,7
325,2010-07-09T21:14:26.000Z,7
325,2010-07-09T21:16:18.000Z,7
325,2010-07-09T21:16:18.000Z,7
325,2010-07-09T21:16:18.000Z,7
325,2010-07-09T21:18:20.000Z,7
325,2010-07-09T21:18:20.000Z,7
325,2010-07-09T21:18:20.000Z,7
325,2010-07-09T21:20:18.000Z,7
325,2010-07-09T21:20:18.000Z,7
325,2010-07-09T21:20:18.000Z,7
325,2010-07-09T21:22:10.000Z,7
325,2010-07-09T21:22:10.000Z,7
325,2010-07-09T21:22:10.000Z,7
325,2010-07-09T21:24:02.000Z,7
325,2010-07-09T21:24:02.000Z,7
325,2010-07-09T21:24:02.000Z,7
325,2010-07-09T21:25:54.000Z,7
325,2010-07-09T21:25:54.000Z,7
325,2010-07-09T21:25:54.000Z,7
325,2010-07-09T21:27:46.000Z,7
325,2010-07-09T21:27:46.000Z,7
325,2010-07-09T21:27:46.000Z,7
325,2010-07-09T21:29:38.000Z,7
325,2010-07-09T21:29:38.000Z,7
325,2010-07-09T21:29:38.000Z,7
325,2010-07-09T21:31:28.000Z,7
325,2010-07-09T21:31:28.000Z,7
325,2010-07-09T21:31:28.000Z,7
325,2010-07-09T21:33:35.000Z,7
325,2010-07-09T21:33:35.000Z,7
325,2010-07-09T21:33:35.000Z,7
325,2010-07-09T21:35:30.000Z,7
325,2010-07-09T21:35:30.000Z,7
325,2010-07-09T21:35:30.000Z,7
325,2010-07-09T21:37:23.000Z,7
325,2010-07-09T21:37:23.000Z,7
325,2010-07-09T21:37:23.000Z,7
325,2010-07-09T21:39:14.000Z,7
325,2010-07-09T21:39:14.000Z,7
325,2010-07-09T21:39:14.000Z,7
325,2010-07-09T21:41:06.000Z,7
325,2010-07-09T21:41:06.000Z,7
325,2010-07-09T21:41:06.000Z,7
325,2010-07-09T21:42:58.000Z,7
325,2010-07-09T21:42:58.000Z,7
325,2010-07-09T21:42:58.000Z,7
325,2010-07-09T21:44:50.000Z,7
325,2010-07-09T21:44:50.000Z,7
325,2010-07-09T21:44:50.000Z,7
325,2010-07-09T21:46:41.000Z,7
325,2010-07-09T21:46:41.000Z,7
325,2010-07-09T21:46:41.000Z,7
325,2010-07-09T21:48:34.000Z,7
325,2010-07-09T21:48:34.000Z,7
325,2010-07-09T21:48:34.000Z,7
325,2010-07-09T21:50:40.000Z,7
325,2010-07-09T21:50:40.000Z,7
325,2010-07-09T21:50:40.000Z,7
325,2010-07-09T21:52:35.000Z,7
325,2010-07-09T21:52:35.000Z,7
325,2010-07-09T21:52:35.000Z,7
325,2010-07-09T21:54:40.000Z,7
325,2010-07-09T21:54:40.000Z,7
325,2010-07-09T21:54:40.000Z,7
325,2010-07-09T21:56:33.000Z,7
325,2010-07-09T21:56:33.000Z,7
325,2010-07-09T21:56:33.000Z,7
325,2010-07-09T21:58:25.000Z,7
325,2010-07-09T21:58:25.000Z,7
325,2010-07-09T21:58:25.000Z,7
325,2010-07-09T22:00:28.000Z,7
325,2010-07-09T22:00:28.000Z,7
325,2010-07-09T22:00:28.000Z,7
325,2010-07-09T22:02:36.000Z,7
325,2010-07-09T22:02:36.000Z,7
325,2010-07-09T22:02:36.000Z,7
325,2010-07-09T22:04:33.000Z,7
325,2010-07-09T22:04:33.000Z,7
325,2010-07-09T22:04:33.000Z,7
325,2010-07-09T22:06:35.000Z,7
325,2010-07-09T22:06:35.000Z,7
325,2010-07-09T22:06:35.000Z,7
325,2010-07-09T22:08:33.000Z,7
325,2010-07-09T22:08:33.000Z,7
325,2010-07-09T22:08:33.000Z,7
325,2010-07-09T22:10:36.000Z,7
325,2010-07-09T22:10:36.000Z,7
325,2010-07-09T22:10:36.000Z,7
325,2010-07-09T22:12:51.000Z,7
325,2010-07-09T22:12:51.000Z,7
325,2010-07-09T22:12:51.000Z,7
325,2010-07-09T22:14:52.000Z,7
325,2010-07-09T22:14:52.000Z,7
325,2010-07-09T22:14:52.000Z,7
325,2010-07-09T22:20:43.000Z,7
325,2010-07-09T22:20:43.000Z,7
325,2010-07-09T22:20:43.000Z,7
325,2010-07-09T22:22:52.000Z,7
325,2010-07-09T22:22:52.000Z,7
325,2010-07-09T22:22:52.000Z,7
325,2010-07-09T22:25:00.000Z,7
325,2010-07-09T22:25:00.000Z,7
325,2010-07-09T22:25:00.000Z,7
325,2010-07-09T22:27:09.000Z,7
325,2010-07-09T22:27:09.000Z,7
325,2010-07-09T22:27:09.000Z,7
325,2010-07-09T22:30:58.000Z,7
325,2010-07-09T22:30:58.000Z,7
325,2010-07-09T22:30:58.000Z,7
325,2010-07-09T22:32:50.000Z,7
325,2010-07-09T22:32:50.000Z,7
325,2010-07-09T22:32:50.000Z,7
325,2010-07-09T22:34:52.000Z,7
325,2010-07-09T22:34:52.000Z,7
325,2010-07-09T22:34:52.000Z,7
325,2010-07-09T22:36:50.000Z,7
325,2010-07-09T22:36:50.000Z,7
325,2010-07-09T22:36:50.000Z,7
325,2010-07-09T22:38:52.000Z,7
325,2010-07-09T22:38:52.000Z,7
325,2010-07-09T22:38:52.000Z,7
325,2010-07-09T22:55:09.000Z,7
325,2010-07-09T22:55:09.000Z,7
325,2010-07-09T22:55:09.000Z,7
325,2010-07-09T22:57:17.000Z,7
325,2010-07-09T22:57:17.000Z,7
325,2010-07-09T22:57:17.000Z,7
325,2010-07-09T23:01:33.000Z,7
325,2010-07-09T23:01:33.000Z,7
325,2010-07-09T23:01:33.000Z,7
325,2010-07-09T23:28:00.000Z,7
325,2010-07-09T23:28:00.000Z,7
325,2010-07-09T23:28:00.000Z,7
325,2010-07-09T23:29:54.000Z,7
325,2010-07-09T23:29:54.000Z,7
325,2010-07-09T23:29:54.000Z,7
325,2010-07-09T23:35:57.000Z,7
325,2010-07-09T23:35:57.000Z,7
325,2010-07-09T23:35:57.000Z,7
325,2010-07-09T23:37:55.000Z,7
325,2010-07-09T23:37:55.000Z,7
325,2010-07-09T23:37:55.000Z,7
325,2010-07-09T23:39:47.000Z,7
325,2010-07-09T23:39:47.000Z,7
325,2010-07-09T23:39:47.000Z,7
325,2010-07-09T23:41:39.000Z,7
325,2010-07-09T23:41:39.000Z,7
325,2010-07-09T23:41:39.000Z,7
325,2010-07-09T23:51:25.000Z,7
325,2010-07-09T23:51:25.000Z,7
325,2010-07-09T23:51:25.000Z,7
325,2010-07-09T23:53:37.000Z,7
325,2010-07-09T23:53:37.000Z,7
325,2010-07-09T23:53:37.000Z,7
325,2010-07-09T23:55:30.000Z,7
325,2010-07-09T23:55:30.000Z,7
325,2010-07-09T23:55:30.000Z,7
325,2010-07-09T11:01:05.000Z,8
325,2010-07-09T11:01:05.000Z,8
325,2010-07-09T11:01:05.000Z,8
327,2010-06-08T0:00:43.000Z,1
327,2010-06-08T0:00:43.000Z,1
327,2010-06-08T0:00:43.000Z,1
327,2010-06-08T0:05:43.000Z,1
327,2010-06-08T0:05:43.000Z,1
327,2010-06-08T0:05:43.000Z,1
327,2010-06-08T0:05:43.000Z,1
327,2010-06-08T0:05:43.000Z,1
327,2010-06-08T0:10:54.000Z,1
327,2010-06-08T0:10:54.000Z,1
327,2010-06-08T0:10:54.000Z,1
327,2010-06-08T0:10:54.000Z,1
327,2010-06-08T0:10:54.000Z,1
327,2010-06-08T0:10:54.000Z,1
327,2010-06-08T0:20:57.000Z,1
327,2010-06-08T0:20:57.000Z,1
327,2010-06-08T0:20:57.000Z,1
327,2010-06-08T0:20:57.000Z,1
327,2010-06-08T0:25:59.000Z,1
327,2010-06-08T0:25:59.000Z,1
327,2010-06-08T0:25:59.000Z,1
327,2010-06-08T0:25:59.000Z,1
327,2010-06-08T0:25:59.000Z,1
327,2010-06-08T0:30:57.000Z,1
327,2010-06-08T0:30:57.000Z,1
327,2010-06-08T0:30:57.000Z,1
327,2010-06-08T0:30:57.000Z,1
327,2010-06-08T0:30:57.000Z,1
327,2010-06-08T0:35:45.000Z,1
327,2010-06-08T0:35:45.000Z,1
327,2010-06-08T0:35:45.000Z,1
327,2010-06-08T0:35:45.000Z,1
327,2010-06-08T0:35:45.000Z,1
327,2010-06-08T0:40:33.000Z,1
327,2010-06-08T0:40:33.000Z,1
327,2010-06-08T0:40:33.000Z,1
327,2010-06-08T0:40:33.000Z,1
327,2010-06-08T0:40:33.000Z,1
327,2010-06-08T0:45:26.000Z,1
327,2010-06-08T0:45:26.000Z,1
327,2010-06-08T0:45:26.000Z,1
327,2010-06-08T0:45:26.000Z,1
327,2010-06-08T0:45:26.000Z,1
327,2010-06-08T0:55:29.000Z,1
327,2010-06-08T0:55:29.000Z,1
327,2010-06-08T0:55:29.000Z,1
327,2010-06-08T0:55:29.000Z,1
327,2010-06-08T0:55:29.000Z,1
327,2010-06-08T1:00:22.000Z,1
327,2010-06-08T1:00:22.000Z,1
327,2010-06-08T1:00:22.000Z,1
327,2010-06-08T1:00:22.000Z,1
327,2010-06-08T1:00:22.000Z,1
327,2010-06-08T1:05:24.000Z,1
327,2010-06-08T1:05:24.000Z,1
327,2010-06-08T1:05:24.000Z,1
327,2010-06-08T1:05:24.000Z,1
327,2010-06-08T1:05:24.000Z,1
327,2010-06-08T1:10:31.000Z,1
327,2010-06-08T1:10:31.000Z,1
327,2010-06-08T1:10:31.000Z,1
327,2010-06-08T1:10:31.000Z,1
327,2010-06-08T1:10:31.000Z,1
327,2010-06-08T1:15:33.000Z,1
327,2010-06-08T1:15:33.000Z,1
327,2010-06-08T1:15:33.000Z,1
327,2010-06-08T1:15:33.000Z,1
327,2010-06-08T1:15:33.000Z,1
327,2010-06-08T1:20:46.000Z,1
327,2010-06-08T1:20:46.000Z,1
327,2010-06-08T1:20:46.000Z,1
327,2010-06-08T1:20:46.000Z,1
327,2010-06-08T1:20:46.000Z,1
327,2010-06-08T2:04:00.000Z,1
327,2010-06-08T2:04:00.000Z,1
327,2010-06-08T2:04:00.000Z,1
327,2010-06-08T2:04:00.000Z,1
327,2010-06-08T2:04:00.000Z,1
327,2010-06-08T3:09:11.000Z,1
327,2010-06-08T3:09:11.000Z,1
327,2010-06-08T3:09:11.000Z,1
327,2010-06-08T3:09:11.000Z,1
327,2010-06-08T3:09:11.000Z,1
327,2010-06-08T3:42:14.000Z,1
327,2010-06-08T3:42:14.000Z,1
327,2010-06-08T3:42:14.000Z,1
327,2010-06-08T3:42:14.000Z,1
327,2010-06-08T3:42:14.000Z,1
327,2010-06-08T6:18:48.000Z,1
327,2010-06-08T6:18:48.000Z,1
327,2010-06-08T6:18:48.000Z,1
327,2010-06-08T6:18:48.000Z,1
327,2010-06-08T6:18:48.000Z,1
327,2010-06-08T8:01:42.000Z,1
327,2010-06-08T8:01:42.000Z,1
327,2010-06-08T8:01:42.000Z,1
327,2010-06-08T8:01:42.000Z,1
327,2010-06-08T8:01:42.000Z,1
327,2010-06-08T8:22:55.000Z,1
327,2010-06-08T8:43:24.000Z,1
327,2010-06-08T8:43:24.000Z,1
327,2010-06-08T8:43:24.000Z,1
327,2010-06-08T8:43:24.000Z,1
327,2010-06-08T8:43:24.000Z,1
327,2010-06-08T11:28:07.000Z,1
327,2010-06-08T11:28:07.000Z,1
327,2010-06-08T11:28:07.000Z,1
327,2010-06-08T11:28:07.000Z,1
327,2010-06-08T11:28:07.000Z,1
327,2010-06-08T14:39:47.000Z,1
327,2010-06-08T14:39:47.000Z,1
327,2010-06-08T14:39:47.000Z,1
327,2010-06-08T14:39:47.000Z,1
327,2010-06-08T14:39:47.000Z,1
327,2010-06-08T14:44:40.000Z,1
327,2010-06-08T14:44:40.000Z,1
327,2010-06-08T14:44:40.000Z,1
327,2010-06-08T14:44:40.000Z,1
327,2010-06-08T14:44:40.000Z,1
327,2010-06-08T15:58:32.000Z,1
327,2010-06-08T15:58:32.000Z,1
327,2010-06-08T15:58:32.000Z,1
327,2010-06-08T15:58:32.000Z,1
327,2010-06-08T15:58:32.000Z,1
327,2010-06-08T16:03:52.000Z,1
327,2010-06-08T16:03:52.000Z,1
327,2010-06-08T16:03:52.000Z,1
327,2010-06-08T16:03:52.000Z,1
327,2010-06-08T16:03:52.000Z,1
327,2010-06-08T16:25:10.000Z,1
327,2010-06-08T16:25:10.000Z,1
327,2010-06-08T16:25:10.000Z,1
327,2010-06-08T16:25:10.000Z,1
327,2010-06-08T16:25:10.000Z,1
327,2010-06-08T16:45:43.000Z,1
327,2010-06-08T16:45:43.000Z,1
327,2010-06-08T16:45:43.000Z,1
327,2010-06-08T16:45:43.000Z,1
327,2010-06-08T16:45:43.000Z,1
327,2010-06-08T17:27:10.000Z,1
327,2010-06-08T17:27:10.000Z,1
327,2010-06-08T17:27:10.000Z,1
327,2010-06-08T17:47:29.000Z,1
327,2010-06-08T18:08:16.000Z,1
327,2010-06-08T18:08:16.000Z,1
327,2010-06-08T18:08:16.000Z,1
327,2010-06-08T18:08:16.000Z,1
327,2010-06-08T18:08:16.000Z,1
327,2010-06-08T18:49:06.000Z,1
327,2010-06-08T18:49:06.000Z,1
327,2010-06-08T18:49:06.000Z,1
327,2010-06-08T18:49:06.000Z,1
327,2010-06-08T18:49:06.000Z,1
327,2010-06-08T21:15:07.000Z,1
327,2010-06-08T21:15:07.000Z,1
327,2010-06-08T21:15:07.000Z,1
327,2010-06-08T21:15:07.000Z,1
327,2010-06-08T21:15:07.000Z,1
327,2010-06-08T21:20:10.000Z,1
327,2010-06-08T21:20:10.000Z,1
327,2010-06-08T21:20:10.000Z,1
327,2010-06-08T21:20:10.000Z,1
327,2010-06-08T21:20:10.000Z,1
327,2010-06-08T21:41:01.000Z,1
327,2010-06-08T21:41:01.000Z,1
327,2010-06-08T21:41:01.000Z,1
327,2010-06-08T21:41:01.000Z,1
327,2010-06-08T21:41:01.000Z,1
327,2010-06-08T21:46:21.000Z,1
327,2010-06-08T21:46:21.000Z,1
327,2010-06-08T21:46:21.000Z,1
327,2010-06-08T21:46:21.000Z,1
327,2010-06-08T21:46:21.000Z,1
327,2010-06-08T21:56:39.000Z,1
327,2010-06-08T21:56:39.000Z,1
327,2010-06-08T21:56:39.000Z,1
327,2010-06-08T21:56:39.000Z,1
327,2010-06-08T21:56:39.000Z,1
327,2010-06-08T22:06:50.000Z,1
327,2010-06-08T22:06:50.000Z,1
327,2010-06-08T22:06:50.000Z,1
327,2010-06-08T22:06:50.000Z,1
327,2010-06-08T22:06:50.000Z,1
327,2010-06-08T22:31:53.000Z,1
327,2010-06-08T22:31:53.000Z,1
327,2010-06-08T22:31:53.000Z,1
327,2010-06-08T22:31:53.000Z,1
327,2010-06-08T22:31:53.000Z,1
327,2010-06-08T1:26:46.000Z,2
327,2010-06-08T1:26:46.000Z,2
327,2010-06-08T1:26:46.000Z,2
327,2010-06-08T1:26:46.000Z,2
327,2010-06-08T1:26:46.000Z,2
327,2010-06-08T1:32:50.000Z,2
327,2010-06-08T1:32:50.000Z,2
327,2010-06-08T1:32:50.000Z,2
327,2010-06-08T1:32:50.000Z,2
327,2010-06-08T1:32:50.000Z,2
327,2010-06-08T1:38:33.000Z,2
327,2010-06-08T1:38:33.000Z,2
327,2010-06-08T1:38:33.000Z,2
327,2010-06-08T1:38:33.000Z,2
327,2010-06-08T1:38:33.000Z,2
327,2010-06-08T1:44:00.000Z,2
327,2010-06-08T1:44:00.000Z,2
327,2010-06-08T1:44:00.000Z,2
327,2010-06-08T1:44:00.000Z,2
327,2010-06-08T1:44:00.000Z,2
327,2010-06-08T1:48:51.000Z,2
327,2010-06-08T1:48:51.000Z,2
327,2010-06-08T1:48:51.000Z,2
327,2010-06-08T1:48:51.000Z,2
327,2010-06-08T1:48:51.000Z,2
327,2010-06-08T1:53:41.000Z,2
327,2010-06-08T1:53:41.000Z,2
327,2010-06-08T1:53:41.000Z,2
327,2010-06-08T1:53:41.000Z,2
327,2010-06-08T1:53:41.000Z,2
327,2010-06-08T1:58:41.000Z,2
327,2010-06-08T1:58:41.000Z,2
327,2010-06-08T1:58:41.000Z,2
327,2010-06-08T1:58:41.000Z,2
327,2010-06-08T1:58:41.000Z,2
327,2010-06-08T2:08:52.000Z,2
327,2010-06-08T2:08:52.000Z,2
327,2010-06-08T2:08:52.000Z,2
327,2010-06-08T2:08:52.000Z,2
327,2010-06-08T2:08:52.000Z,2
327,2010-06-08T2:13:59.000Z,2
327,2010-06-08T2:13:59.000Z,2
327,2010-06-08T2:13:59.000Z,2
327,2010-06-08T2:13:59.000Z,2
327,2010-06-08T2:13:59.000Z,2
327,2010-06-08T3:15:45.000Z,2
327,2010-06-08T3:15:45.000Z,2
327,2010-06-08T3:15:45.000Z,2
327,2010-06-08T3:15:45.000Z,2
327,2010-06-08T3:15:45.000Z,2
327,2010-06-08T4:07:35.000Z,2
327,2010-06-08T4:07:35.000Z,2
327,2010-06-08T4:07:35.000Z,2
327,2010-06-08T4:07:35.000Z,2
327,2010-06-08T4:07:35.000Z,2
327,2010-06-08T4:12:47.000Z,2
327,2010-06-08T4:12:47.000Z,2
327,2010-06-08T4:12:47.000Z,2
327,2010-06-08T4:12:47.000Z,2
327,2010-06-08T4:12:47.000Z,2
327,2010-06-08T4:18:19.000Z,2
327,2010-06-08T4:18:19.000Z,2
327,2010-06-08T4:18:19.000Z,2
327,2010-06-08T4:18:19.000Z,2
327,2010-06-08T4:18:19.000Z,2
327,2010-06-08T4:23:15.000Z,2
327,2010-06-08T4:23:15.000Z,2
327,2010-06-08T4:23:15.000Z,2
327,2010-06-08T4:23:15.000Z,2
327,2010-06-08T4:23:15.000Z,2
327,2010-06-08T4:28:06.000Z,2
327,2010-06-08T4:28:06.000Z,2
327,2010-06-08T4:28:06.000Z,2
327,2010-06-08T4:28:06.000Z,2
327,2010-06-08T4:28:06.000Z,2
327,2010-06-08T14:54:49.000Z,2
327,2010-06-08T14:54:49.000Z,2
327,2010-06-08T14:54:49.000Z,2
327,2010-06-08T14:54:49.000Z,2
327,2010-06-08T14:54:49.000Z,2
327,2010-06-08T14:59:50.000Z,2
327,2010-06-08T14:59:50.000Z,2
327,2010-06-08T14:59:50.000Z,2
327,2010-06-08T14:59:50.000Z,2
327,2010-06-08T14:59:50.000Z,2
327,2010-06-08T15:05:06.000Z,2
327,2010-06-08T15:05:06.000Z,2
327,2010-06-08T15:05:06.000Z,2
327,2010-06-08T15:05:06.000Z,2
327,2010-06-08T15:05:06.000Z,2
327,2010-06-08T15:09:59.000Z,2
327,2010-06-08T15:09:59.000Z,2
327,2010-06-08T15:09:59.000Z,2
327,2010-06-08T15:09:59.000Z,2
327,2010-06-08T15:09:59.000Z,2
327,2010-06-08T15:15:05.000Z,2
327,2010-06-08T15:15:05.000Z,2
327,2010-06-08T15:15:05.000Z,2
327,2010-06-08T15:15:05.000Z,2
327,2010-06-08T15:15:05.000Z,2
327,2010-06-08T15:20:50.000Z,2
327,2010-06-08T15:20:50.000Z,2
327,2010-06-08T15:20:50.000Z,2
327,2010-06-08T15:20:50.000Z,2
327,2010-06-08T15:20:50.000Z,2
327,2010-06-08T15:26:24.000Z,2
327,2010-06-08T15:26:24.000Z,2
327,2010-06-08T15:26:24.000Z,2
327,2010-06-08T15:26:24.000Z,2
327,2010-06-08T15:26:24.000Z,2
327,2010-06-08T15:32:19.000Z,2
327,2010-06-08T15:32:19.000Z,2
327,2010-06-08T15:32:19.000Z,2
327,2010-06-08T15:32:19.000Z,2
327,2010-06-08T15:32:19.000Z,2
327,2010-06-08T15:37:23.000Z,2
327,2010-06-08T15:37:23.000Z,2
327,2010-06-08T15:37:23.000Z,2
327,2010-06-08T15:37:23.000Z,2
327,2010-06-08T15:37:23.000Z,2
327,2010-06-08T15:43:24.000Z,2
327,2010-06-08T15:43:24.000Z,2
327,2010-06-08T15:43:24.000Z,2
327,2010-06-08T15:43:24.000Z,2
327,2010-06-08T15:43:24.000Z,2
327,2010-06-08T15:48:33.000Z,2
327,2010-06-08T15:48:33.000Z,2
327,2010-06-08T15:48:33.000Z,2
327,2010-06-08T15:48:33.000Z,2
327,2010-06-08T15:48:33.000Z,2
327,2010-06-08T15:53:36.000Z,2
327,2010-06-08T15:53:36.000Z,2
327,2010-06-08T15:53:36.000Z,2
327,2010-06-08T15:53:36.000Z,2
327,2010-06-08T15:53:36.000Z,2
327,2010-06-08T19:16:09.000Z,2
327,2010-06-08T19:16:09.000Z,2
327,2010-06-08T19:16:09.000Z,2
327,2010-06-08T19:16:09.000Z,2
327,2010-06-08T19:16:09.000Z,2
327,2010-06-08T19:22:13.000Z,2
327,2010-06-08T19:22:13.000Z,2
327,2010-06-08T19:22:13.000Z,2
327,2010-06-08T19:22:13.000Z,2
327,2010-06-08T19:22:13.000Z,2
327,2010-06-08T19:27:21.000Z,2
327,2010-06-08T19:27:21.000Z,2
327,2010-06-08T19:27:21.000Z,2
327,2010-06-08T19:27:21.000Z,2
327,2010-06-08T19:27:21.000Z,2
